year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,1,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",296,55,28.17,0,11.19,0,15.64,23,0,2592,1315,0,373,0,904
2022,1,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",45,18,12.86,1,3.52,0,0.61,1,0,867,649,31,120,0,67
2022,1,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",138,40,21.5,0,9.6,0,8.9,12,0,2205,1091,0,364,0,750
2022,1,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",257,33,19.51,1,3.82,0,8.66,15,0,1574,801,59,111,0,603
2022,1,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",31,6,3.89,0,0.3,0,1.8,0,0,243,155,0,7,0,81
2022,1,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",91,18,5.27,0,6.64,0,6.09,9,0,701,171,0,208,0,322
2022,1,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",59,10,5.52,0,4,0,0.48,6,0,601,497,0,93,0,11
2022,1,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,17,2.31,0.05,4,0,10.64,4,1,1327,213,4,160,0,950
2022,1,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,15,1.34,0.04,4.61,0,9.01,6,8,849,69,3,199,0,578
2022,1,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30,9,4.23,0,0,0,4.77,3,0,1055,480,0,0,0,575
2022,1,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",46,18,8.79,0,3.62,0,5.59,1,0,1034,530,0,68,0,436
2022,1,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",215,72,46.03,3.66,10.14,0,12.18,23,3,5983,4137,303,359,0,1184
2022,1,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",144,37,21.54,0,5.32,0.79,9.36,10,0,2968,1841,0,280,85,762
2022,1,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",304,89,44.87,0.65,12.45,0,31.03,36,0,7143,3785,40,449,0,2869
2022,1,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",83,22,8.88,0.9,5.93,0,6.28,11,0,1326,674,46,135,0,471
2022,1,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3105,794,344.99,13.34,144.12,3.18,288.37,353,3,74428,34853,1853,7991,101,29630
2022,1,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",119,48,25,1.39,12.62,0,8.98,5,1,3690,2430,37,562,0,661
2022,1,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",62,26,16.41,0,3.57,0,6.01,10,1,2582,1761,0,264,0,557
2022,1,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",211,70,41.61,4.19,7.37,0.12,16.71,30,0,5061,3042,307,299,27,1386
2022,1,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",56,5,4.33,0,0,0,0.67,9,0,320,293,0,0,0,27
2022,1,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",27,8,4.09,0,2.83,0,1.07,2,0,562,264,0,127,0,171
2022,1,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",259,69,37.07,1.72,16.08,0,14.13,34,3,5395,3064,126,679,0,1526
2022,1,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",58,16,8.47,0.29,4.1,0,3.14,6,0,1410,590,7,215,0,598
2022,1,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",38,11,5.69,0,0.86,0,4.45,6,0,833,341,0,41,0,451
2022,1,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",859,202,95.75,8.88,46.41,2.08,48.88,94,2,18745,8648,1592,3483,140,4882
2022,1,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",120,44,22.68,1.86,9.78,1,8.68,8,0,3514,1759,256,479,56,964
2022,1,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",78,23,13.97,1.49,2.43,0,5.11,8,0,1719,1083,171,68,0,397
2022,1,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",64,18,12.4,0,2.03,0,3.57,11,0,1414,1041,0,79,0,294
2022,1,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",800,267,116.39,0.39,61.82,1.56,86.85,80,3,21570,10154,11,2757,54,8594
2022,1,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",55,22,10.28,1.88,5.35,0,4.49,6,1,1791,1031,102,290,0,368
2022,1,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1646,486,212.61,15.93,132.1,2.23,123.13,137,6,40509,18807,3346,6144,63,12149
2022,1,B6,JetBlue Airways,HDN,"Hayden, CO: Yampa Valley",15,4,2.85,0,1.15,0,0,1,0,156,121,0,35,0,0
2022,1,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",385,79,38.49,0,9.68,0,30.83,38,6,7829,4441,0,389,0,2999
2022,1,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",51,12,6.91,0,3.73,0,1.36,4,1,1077,647,0,295,0,135
2022,1,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",260,79,51.98,2.92,12.49,0,11.62,24,0,6462,4842,259,511,0,850
2022,1,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3865,1231,385.96,15.67,413.94,5.88,409.55,436,8,102629,35730,1858,20710,246,44085
2022,1,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",237,41,27.07,1.97,7.02,0.19,4.74,16,0,3108,2083,193,360,12,460
2022,1,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",785,128,68.35,5.81,26.89,0.24,26.71,48,1,11478,6056,783,1169,20,3450
2022,1,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",930,261,91.51,2.6,87.57,0.71,78.61,83,1,19759,7699,125,4325,22,7588
2022,1,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1309,406,186.79,10.28,90.72,3.82,114.4,97,2,32197,13777,1170,4565,896,11789
2022,1,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",341,116,61.41,1.16,30.71,0,22.72,28,1,9266,5968,135,1319,0,1844
2022,1,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",56,20,14.43,0.77,1.52,0,3.29,8,0,2041,1344,127,164,0,406
2022,1,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",78,23,14.26,0,3.2,0,5.54,6,0,1835,1383,0,95,0,357
2022,1,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",29,9,5.15,0.99,0.02,0,2.84,2,1,811,413,138,4,0,256
2022,1,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",82,33,16.96,1.01,7.06,1,6.97,8,0,2679,1450,107,575,19,528
2022,1,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",93,29,15.84,0,2.96,0,10.2,19,1,2286,1383,0,184,0,719
2022,1,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",735,250,112.33,7.44,65.59,1,63.64,68,3,21792,10492,1625,3494,40,6141
2022,1,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",30,10,5.68,0,2.23,0,2.09,6,0,1839,1463,0,206,0,170
2022,1,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",107,21,12.46,0.24,2.96,0.73,4.61,14,0,1201,717,16,120,47,301
2022,1,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",81,18,13.48,0,0.57,0,3.95,7,0,1540,1103,0,51,0,386
2022,1,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",61,7,2.86,0,0.55,0,3.6,10,0,949,284,0,35,0,630
2022,1,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",38,7,5.15,0,0.56,0,1.29,0,0,489,367,0,18,0,104
2022,1,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",32,3,2.19,0,0,0,0.81,4,0,132,98,0,0,0,34
2022,1,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",82,21,9.85,0,3.53,0,7.63,6,0,2068,981,0,190,0,897
2022,1,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",259,83,59.97,0.73,9.26,1,12.04,35,1,6714,4731,32,421,50,1480
2022,1,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",99,26,13.16,0,4.02,0,8.82,15,0,2135,1434,0,143,0,558
2022,1,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",52,16,7.87,0,1.35,0,6.79,2,0,939,357,0,50,0,532
2022,1,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",87,37,19.89,0,2.94,0,14.17,17,0,3175,1684,0,224,0,1267
2022,1,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",459,158,79.25,3.09,43.92,0,31.74,41,0,13431,7637,670,2249,0,2875
2022,1,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",118,12,5.71,0.1,4.94,0.24,1.01,10,0,675,404,9,170,12,80
2022,1,B6,JetBlue Airways,SAT,"San Antonio, TX: San Antonio International",50,16,8.73,0.8,3.02,0,3.45,4,0,1372,890,115,160,0,207
2022,1,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",109,26,12.69,2.8,3.59,0,6.92,16,0,2557,1524,353,147,0,533
2022,1,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",74,18,8.3,1.86,6.17,0,1.66,9,0,1130,762,58,175,0,135
2022,1,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",419,79,53.29,3.03,10.77,0,11.91,25,1,6803,4495,866,491,0,951
2022,1,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",30,8,5.49,0,0.07,0,2.44,2,0,765,426,0,8,0,331
2022,1,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",716,249,135.15,2.65,40.04,3.14,68.02,43,2,20464,11756,255,2113,164,6176
2022,1,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",149,37,25.71,0,4.91,0,6.37,5,0,2199,1461,0,198,0,540
2022,1,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",17,7,4.56,0,0,0,2.44,0,0,508,219,0,0,0,289
2022,1,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",93,30,15.05,1.69,8.94,0,4.31,7,0,2060,1120,219,311,0,410
2022,1,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",62,17,12.25,1.84,2.65,0,0.26,4,0,1571,1370,119,66,0,16
2022,1,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",95,26,17.88,1.76,3.44,0,2.91,9,0,1372,811,213,168,0,180
2022,1,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",383,136,60.26,0,35.72,0,40.02,28,0,10013,4086,0,1399,0,4528
2022,1,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",90,7,3.99,0,0.32,0,2.69,3,0,279,191,0,13,0,75
2022,1,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",87,16,9.41,0.17,3.31,0,3.11,1,0,536,353,3,82,0,98
2022,1,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",143,38,17.63,1.03,14.46,0,4.88,0,1,1493,861,54,363,0,215
2022,1,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16416,1993,748.45,97.55,551.26,1.49,594.26,536,70,140986,69162,10598,24198,67,36961
2022,1,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",32,2,0.89,0.42,0.7,0,0,0,0,196,108,31,57,0,0
2022,1,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",670,96,48.54,1.67,25.82,0,19.97,17,0,5528,2829,168,842,0,1689
2022,1,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",126,11,5.64,0,1.9,0,3.46,7,0,522,189,0,150,0,183
2022,1,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",254,23,10.84,0.32,7.18,0,4.66,15,0,1020,580,12,209,0,219
2022,1,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",216,37,16.28,1.68,11.1,0,7.93,6,1,1932,618,71,845,0,398
2022,1,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,1,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",510,80,38.94,5.73,20.48,0,14.85,19,0,5815,3525,498,784,0,1008
2022,1,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",131,27,9.69,1.45,6.79,0,9.06,1,0,1409,801,39,241,0,328
2022,1,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1411,214,90.36,11.1,65.88,0,46.66,108,1,15722,7520,1045,3323,0,3834
2022,1,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",73,9,6.79,0,1.08,0,1.12,1,0,580,492,0,22,0,66
2022,1,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",28,7,2.9,0,3.96,0,0.15,0,0,370,178,0,172,0,20
2022,1,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",180,45,19.09,2.18,20.31,0,3.42,9,1,2059,858,443,631,0,127
2022,1,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",412,46,20.91,2.49,13.65,0,8.95,18,2,2165,857,118,605,0,585
2022,1,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",124,13,7.23,0.46,3.29,0,2.03,0,1,561,320,11,71,0,159
2022,1,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",128,19,13.82,1.18,1.35,0,2.65,4,0,923,601,51,207,0,64
2022,1,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",94,9,5.12,0.83,2.05,0,1,4,0,491,289,19,164,0,19
2022,1,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",243,34,14.9,1.55,14.17,0,3.38,9,0,1189,581,79,428,0,101
2022,1,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",185,36,14.1,1.81,13.33,0,6.75,3,0,1424,727,45,410,0,242
2022,1,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",485,71,48.7,3.34,9.63,0,9.33,6,0,4814,3619,246,494,0,455
2022,1,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",177,24,14.23,1,6.25,0,2.52,8,0,826,531,28,179,0,88
2022,1,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",512,84,44.94,1,16.02,0,22.04,9,0,4072,2039,93,469,0,1471
2022,1,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",116,27,17.25,0,3.65,0,6.1,4,0,1285,878,0,95,0,312
2022,1,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",138,18,9.65,2,5.68,0,0.67,3,0,776,321,256,189,0,10
2022,1,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",86,11,4.95,0,3.69,0,2.36,2,0,801,630,0,91,0,80
2022,1,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",690,105,48.74,3.79,41.72,0,10.75,46,0,6481,3458,777,1729,0,517
2022,1,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",811,160,58.41,8.57,63.73,0,29.29,22,0,8801,4218,646,2429,0,1508
2022,1,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",877,137,77.58,3.69,33.23,0,22.49,31,1,7991,4976,236,1291,0,1488
2022,1,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",51,11,8.22,0,2.24,0,0.54,1,0,688,452,0,192,0,44
2022,1,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4271,576,206.29,22.73,142.09,0,204.88,108,1,37980,16388,2922,4163,0,14507
2022,1,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",138,21,9.49,2.09,4.37,0,5.06,2,0,960,412,103,228,0,217
2022,1,DL,Delta Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",31,8,2.58,1.58,3.42,0,0.42,0,1,199,69,37,85,0,8
2022,1,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",57,4,3.48,0,0.52,0,0,1,0,144,121,0,23,0,0
2022,1,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",378,61,41.79,2,9.41,0,7.79,21,0,3059,2179,118,309,0,453
2022,1,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",97,17,7.88,0,6.53,0,2.59,7,3,1307,855,0,354,0,98
2022,1,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",31,7,3.38,0,1.19,0,2.44,1,0,384,155,0,42,0,187
2022,1,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",33,4,2.91,0,1.09,0,0,1,0,187,141,0,46,0,0
2022,1,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",7,2,2,0,0,0,0,0,0,59,59,0,0,0,0
2022,1,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",31,9,3.43,1,2.63,0,1.94,0,0,1047,141,759,68,0,79
2022,1,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",923,174,77.88,6.7,62.1,0,27.32,39,1,8582,3996,425,2292,0,1869
2022,1,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",86,20,8.43,0.47,8.97,0,2.13,0,0,738,398,7,216,0,117
2022,1,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",144,31,13.7,0.68,12.67,0,3.95,2,0,1770,1037,19,394,0,320
2022,1,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",52,4,2,0,0,0,2,1,0,276,96,0,0,0,180
2022,1,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",28,3,2.92,0,0.08,0,0,1,0,149,144,0,5,0,0
2022,1,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",32,5,1.64,0,2.51,0,0.85,0,0,174,50,0,107,0,17
2022,1,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",232,28,14.87,0,8.71,0,4.42,4,0,2217,1695,0,310,0,212
2022,1,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",165,16,11.91,1,1.57,0,1.51,9,0,965,823,51,36,0,55
2022,1,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",184,17,10.26,1,2.44,0,3.3,10,0,595,392,79,48,0,76
2022,1,DL,Delta Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",43,6,3.53,0,2.47,0,0,0,0,280,173,0,107,0,0
2022,1,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",233,48,28.33,2,11.96,0,5.72,1,2,5492,4206,299,309,0,678
2022,1,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",119,6,4.93,0,0.07,0,1,2,0,332,301,0,2,0,29
2022,1,DL,Delta Air Lines Inc.,HPN,"White Plains, NY: Westchester County",92,7,3.33,0,1.61,0,2.06,9,0,393,210,0,48,0,135
2022,1,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",161,23,14.9,0,4.03,0,4.08,5,1,1003,731,0,87,0,185
2022,1,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",193,30,18.48,1.15,6.92,0,3.44,12,0,2414,1760,76,277,0,301
2022,1,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",545,103,44.33,3.77,34.98,0,19.92,14,3,7691,4274,506,1513,0,1398
2022,1,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",87,12,7.48,0,1.17,0,3.36,2,0,559,435,0,24,0,100
2022,1,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",291,61,27.82,2.54,17.5,0.88,12.26,6,0,2450,1191,167,551,59,482
2022,1,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",124,28,12.43,2.98,8.97,0,3.62,2,1,1929,791,466,419,0,253
2022,1,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",135,16,9.69,0,1.57,0,4.74,3,0,736,564,0,51,0,121
2022,1,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",329,60,34.57,1.59,16.14,0,7.69,7,0,3610,2208,69,607,0,726
2022,1,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2003,282,124.18,5.79,75.98,1.75,74.3,174,6,21196,11498,1571,2532,87,5508
2022,1,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62,12,7.94,0,1.42,0,2.64,0,0,1926,1634,0,110,0,182
2022,1,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1061,108,68.87,5.11,19.11,1,13.9,26,4,5745,4119,299,663,80,584
2022,1,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2234,287,136.97,9.65,89.11,0,51.28,47,4,22817,14467,407,3570,0,4373
2022,1,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",60,11,5.72,1,2.27,0,2.01,3,0,577,334,26,87,0,130
2022,1,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2125,375,137.78,10.29,124.27,1,101.66,153,3,23956,10871,844,4918,74,7249
2022,1,DL,Delta Air Lines Inc.,LGB,"Long Beach, CA: Long Beach Airport",55,3,3,0,0,0,0,0,0,148,148,0,0,0,0
2022,1,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",55,12,8.64,0,0.37,0,2.99,0,0,812,702,0,7,0,103
2022,1,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",158,25,15.39,0,4.51,0.97,4.13,3,1,1425,973,0,164,29,259
2022,1,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",435,49,24.25,3,7.47,0,14.28,11,0,2392,1172,53,326,0,841
2022,1,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1535,298,150.05,7.2,82.02,0.8,57.92,39,0,19691,12294,920,3346,32,3099
2022,1,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",44,2,0,1,1,0,0,1,1,69,0,50,19,0,0
2022,1,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",89,13,6.73,0,3.5,0,2.77,5,0,691,456,0,140,0,95
2022,1,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",239,38,21.08,1,7.51,0,8.41,7,0,1700,1032,15,254,0,399
2022,1,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",717,156,58.66,2.42,66.11,0,28.81,31,0,8937,3863,443,2769,0,1862
2022,1,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",311,48,29.46,0,8.27,0,10.27,6,0,2484,1813,0,356,0,315
2022,1,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",111,19,9.63,1,2.67,0,5.69,2,0,864,450,22,100,0,292
2022,1,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",105,10,4.55,0,2.1,0,3.35,2,0,530,345,0,100,0,85
2022,1,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",31,5,0.7,1,2,0,1.3,1,2,210,21,54,48,0,87
2022,1,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4345,656,227.36,17.16,214.57,0,196.91,63,2,46377,25452,1245,6771,0,12909
2022,1,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",456,57,31.14,0.94,14.9,0,10.01,15,0,3201,2244,17,511,0,429
2022,1,DL,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",12,4,0.11,0,3.13,0,0.76,0,0,112,4,0,79,0,29
2022,1,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",108,6,4.52,0.93,0.55,0,0,5,1,386,194,166,26,0,0
2022,1,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",87,11,7.74,0,1.14,0,2.12,0,0,1051,885,0,38,0,128
2022,1,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",110,23,13.53,0,2.32,0,7.15,1,2,1287,921,0,102,0,264
2022,1,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",134,18,11.67,0,3.69,0,2.64,2,0,1058,513,0,457,0,88
2022,1,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",136,28,16.11,1,6.37,0,4.51,2,0,1207,860,16,203,0,128
2022,1,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",114,8,5.38,0.43,2.04,0,0.15,1,2,886,665,163,52,0,6
2022,1,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",896,178,77.18,4.64,58.82,0,37.36,54,4,11455,5891,589,2657,0,2318
2022,1,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",177,25,10.89,0,6.15,0,7.96,5,2,1262,801,0,178,0,283
2022,1,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",455,86,29.94,3.99,34.96,1.79,15.33,19,1,5064,1961,375,1663,80,985
2022,1,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",469,67,30.01,2.37,19.97,0,14.65,7,1,3378,2020,178,599,0,581
2022,1,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",367,54,31.41,0.11,12.47,0,10.01,16,0,2321,1562,5,346,0,408
2022,1,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",773,100,60.21,3.6,17.22,0,18.97,15,0,5706,4259,225,571,0,651
